RowNumber,CustomerId,First Name,Second Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,HasCrCard
4324,15579566,Dwi,Latifa,616,Johor,Female,43,3,120867.18,1,0,18761.92,1
4325,15577970,Rafi,Daud ,489,Johor,Male,34,5,0,1,0,43540.59,0
4326,15727489,Fiza,Dwi,567,Pahang,Female,45,1,157320.51,1,0,62193.92,1
4327,15764284,Amri,Daud ,714,Johor,Male,27,3,0,3,1,129130.09,1
4328,15581811,Tia,Tia,678,Selangor,Female,30,1,139676.95,2,1,16146,0
4329,15622527,Jolie,Bella,581,Selangor,Female,55,6,0,1,1,22442.13,1
4330,15753362,Amri,Jamil ,748,Pahang,Male,60,3,0,2,1,78194.37,1
4331,15666652,Ella,Zara,781,Kelantan,Female,19,3,0,2,1,124297.32,1
4332,15789714,Ramzi ,Tariq ,691,Johor,Male,21,3,103000.94,1,1,104648.58,1
4333,15771543,Abu,Daniel,507,Johor,Male,31,2,134237.07,1,1,166423.66,1
4334,15748327,Zaid,Daud ,724,Kelantan,Male,34,6,118235.7,2,0,157137.23,0
4335,15754649,Lela,Zara,705,Kelantan,Female,57,3,0,2,1,34134.14,1
4336,15810460,Hawa,Ella,708,Johor,Female,64,5,0,3,1,112520.07,0
4337,15771742,Zaid,Daniel,580,Selangor,Male,38,9,115442.19,2,0,128481.5,1
4338,15642160,Tariq ,Abu,850,Selangor,Male,38,5,0,2,0,16491.64,1
4339,15798439,Ramli ,Abu,714,Selangor,Male,25,2,0,1,1,132979.43,1
4340,15605293,Lela,Latifa,559,Johor,Female,43,1,0,2,1,196645.87,1
4341,15692631,Latifa,Asha ,577,Selangor,Female,44,8,115557,1,1,127506.76,0
4342,15665376,Dania,Samima,647,Selangor,Female,35,3,166518.63,2,0,147930.46,1
4343,15772412,Amri,Amri,554,Kelantan,Male,30,6,135370.12,1,1,179689.05,1
4344,15654577,Ghani ,Syamsul,549,Selangor,Male,54,5,92877.33,1,0,2619.64,1
4345,15585427,Hawa,Lela,528,Pahang,Female,26,10,102073.67,2,0,166799.93,0
4346,15584536,Imran ,Amin,720,Kelantan,Male,46,3,97042.6,1,1,133516.51,1
4347,15585853,Amri,Ghani ,743,Selangor,Male,41,7,0,1,0,163736.09,1
4348,15645271,Jamil ,Daud ,615,Johor,Male,24,8,108528.07,2,0,179488.41,0
4349,15579387,Latifa,Zara,635,Johor,Female,44,2,79064.85,2,1,113291.75,0
4350,15623107,Ghani ,Umar ,686,Kelantan,Male,45,3,74274.87,3,0,64907.48,1
4351,15754072,Salma,Jolie,840,Selangor,Female,36,6,0,2,0,141364.27,1
4352,15666163,Sadiq ,Syamsul,695,Kelantan,Male,43,1,100421.1,1,1,101141.28,1
4353,15765192,Amri,Tariq ,564,Johor,Male,26,7,84006.88,2,0,183490.99,0
4354,15804822,Lela,Asha ,805,Johor,Female,31,4,0,2,0,4798.12,1
4355,15612893,Daud ,Umar ,558,Johor,Male,45,4,0,1,0,131807.14,1
4356,15593636,Asha ,Elsa,657,Pahang,Female,39,4,80293.81,1,0,97192.76,1
4357,15693326,Lela,Latifa,641,Selangor,Female,42,7,125437.14,2,0,164128.58,0
4358,15809901,Daniel,Umar ,755,Pahang,Male,36,8,0,2,0,176809.87,1
4359,15759751,Khairul,Abu,483,Selangor,Male,48,1,0,2,1,110059.38,1
4360,15605425,Tia,Nisha,545,Johor,Female,44,2,127536.44,1,0,108398.63,1
4361,15801934,Umar ,Fauzi ,678,Pahang,Male,66,8,0,2,1,47117.03,1
4362,15592000,Latifa,Lela,781,Pahang,Female,48,9,82794.18,1,0,124720.68,1
4363,15618695,Jolie,Lela,571,Kelantan,Female,22,3,108117.1,1,1,53328.7,0
4364,15637110,Fiza,Zainab,634,Kelantan,Female,35,10,0,1,0,82634.41,1
4365,15727408,Imran ,Ramli ,523,Johor,Male,27,8,61688.61,2,0,147059.16,1
4366,15716328,Zainab,Dwi,501,Johor,Female,40,2,0,2,0,141946.92,0
4367,15669060,Zaid,Umar ,662,Johor,Male,74,6,0,2,0,123583.85,1
4368,15675854,Ramzi ,Daud ,573,Kelantan,Male,50,0,159304.07,1,1,155915.24,0
4369,15621116,Umar ,Daniel,648,Pahang,Male,33,5,138664.24,1,0,29076.27,1
4370,15781495,Lela,Hawa,662,Kelantan,Female,22,2,126362.57,2,1,97382.8,1
4371,15740470,Lutfi ,Sadiq ,725,Kelantan,Male,39,4,160652.45,2,0,57643.55,1
4372,15714391,Mila,Tia,563,Kelantan,Female,35,2,183572.84,1,1,66006.75,1
4373,15730137,Amri,Umar ,628,Kelantan,Male,31,0,88421.81,1,0,72350.47,0
4374,15596455,Ella,Tia,546,Pahang,Female,45,2,0,1,0,197789.83,0
4375,15717290,Rafi,Jamil ,688,Selangor,Male,41,2,112871.19,2,1,65520.74,0
4376,15616555,Fauzi ,Daniel,850,Pahang,Male,41,8,60880.68,1,0,31825.84,1
4377,15659820,Bella,Fiza,614,Johor,Female,34,5,0,2,0,185561.89,1
4378,15696301,Mila,Ella,719,Johor,Female,37,9,101455.7,1,0,25803.59,1
4379,15771087,Elsa,Asha ,757,Johor,Female,71,0,88084.13,2,1,154337.47,1
4380,15808831,Amri,Lutfi ,669,Kelantan,Male,29,7,0,2,1,138145.62,1
4381,15812241,Imran ,Imran ,438,Pahang,Male,59,7,127197.14,1,0,51565.98,1
4382,15680370,Amri,Fauzi ,492,Selangor,Male,39,7,0,2,1,71323.23,0
4383,15780561,Ella,Lela,622,Johor,Female,39,9,83456.79,2,0,38882.34,0
4384,15800784,Ghani ,Ghani ,645,Selangor,Male,42,4,98298.18,1,1,676.06,1
4385,15715796,Ghani ,Amri,728,Selangor,Male,37,0,0,2,1,72203.8,1
4386,15605375,Abu,Rafi,651,Johor,Male,35,2,86911.8,1,0,174094.24,1
4387,15621520,Asha ,Zainab,783,Kelantan,Female,42,2,139707.28,1,0,2150.22,1
4388,15665460,Asha ,Jolie,732,Johor,Female,67,1,0,2,1,177783.04,1
4389,15801152,Tia,Jolie,553,Pahang,Female,39,1,142876.98,2,0,44363.42,1
4390,15756425,Ramli ,Daniel,660,Johor,Male,30,7,146301.31,1,0,96847.91,0
4391,15674328,Lela,Tia,670,Kelantan,Female,40,3,47364.45,1,1,148579.43,1
4392,15742404,Zaid,Lutfi ,718,Pahang,Male,38,7,0,2,0,38308.34,1
4393,15757140,Syamsul,Khairul,787,Johor,Male,51,0,58137.08,1,1,142538.31,0
4394,15570051,Elsa,Nisha,775,Johor,Female,38,6,179886.41,2,0,153122.58,0
4395,15669175,Zaid,Ramzi ,479,Kelantan,Male,24,6,107637.97,2,1,169505.83,0
4396,15790324,Samima,Samima,660,Selangor,Female,20,6,167685.56,1,0,57929.9,1
4397,15691119,Fauzi ,Ramzi ,721,Pahang,Male,68,4,136525.99,1,0,175399.14,0
4398,15743478,Ghani ,Sadiq ,659,Johor,Male,39,8,52106.33,2,1,107964.36,1
4399,15707007,Bella,Dwi,743,Johor,Female,39,8,0,1,0,94263.44,1
4400,15572547,Lela,Zara,670,Selangor,Female,45,9,104930.38,1,0,155921.81,1
4401,15567063,Lela,Jolie,766,Selangor,Female,34,6,106434.94,1,1,137995.66,0
4402,15689633,Zainab,Tia,845,Selangor,Female,38,2,112803.92,1,0,179631.85,1
4403,15720637,Nisha,Ella,710,Selangor,Female,46,10,120530.34,1,0,166586.99,1
4404,15616859,Tia,Nisha,602,Selangor,Female,43,2,113641.49,4,0,115116.35,1
4405,15766166,Ramzi ,Umar ,604,Johor,Male,43,2,145081.72,1,1,23881.62,1
4406,15617655,Latifa,Dania,564,Pahang,Female,35,9,0,2,1,105837.38,1
4407,15623450,Nisha,Jolie,637,Pahang,Female,27,7,135842.89,1,1,101418.05,1
4408,15796612,Tia,Zara,527,Pahang,Female,31,1,112203.25,1,0,182266.01,1
4409,15795963,Ramzi ,Zaid,687,Pahang,Male,34,7,129895.19,1,1,28698.17,0
4410,15781598,Ghani ,Sadiq ,756,Selangor,Male,41,6,149049.92,1,1,50422.36,0
4411,15691871,Fauzi ,Imran ,503,Kelantan,Male,42,9,153279.39,1,1,151336.96,1
4412,15740345,Daud ,Fauzi ,657,Selangor,Male,42,5,41473.33,1,0,112979.6,1
4413,15662626,Dwi,Samima,666,Selangor,Female,40,2,0,2,0,36371.27,0
4414,15596575,Fauzi ,Fauzi ,615,Selangor,Male,39,5,113193.51,2,1,52166.25,1
4415,15657321,Amin,Ghani ,712,Johor,Male,27,8,113174.21,2,0,147261.58,1
4416,15575955,Samima,Fiza,764,Pahang,Female,24,0,0,2,0,88724.49,1
4417,15743893,Sadiq ,Daniel,471,Johor,Male,42,3,164951.56,1,0,190531.77,1
4418,15697270,Imran ,Ramzi ,608,Pahang,Male,27,4,153325.1,1,1,199953.33,1
4419,15644356,Hawa,Fiza,682,Selangor,Female,47,10,134032.01,1,0,144290.97,1
4420,15677586,Mila,Bella,587,Kelantan,Female,32,3,125445.04,2,1,130514.78,1
4421,15571261,Ella,Nisha,714,Selangor,Female,35,6,126077.43,2,1,53954.24,1
4422,15698758,Ella,Hiza,630,Kelantan,Female,31,1,0,2,1,169802.73,1
4423,15787014,Dwi,Tia,648,Kelantan,Female,28,8,90371.09,1,1,146851.73,1
4424,15739857,Dwi,Rose,785,Kelantan,Female,40,3,0,2,1,96832.82,1
4425,15774630,Dania,Lela,601,Johor,Female,47,1,142802.02,1,1,57553.02,1
4426,15805523,Bella,Lela,717,Johor,Female,28,1,90537.16,1,1,74800.99,0
4427,15749557,Zainab,Lela,707,Pahang,Female,44,6,0,2,1,192542.17,1
4428,15681180,Samima,Bella,771,Johor,Female,23,7,156123.73,1,0,72990.62,1
4429,15742028,Dwi,Dania,602,Kelantan,Female,35,5,0,2,0,31050.02,1
4430,15686463,Lutfi ,Syamsul,626,Selangor,Male,38,7,141074.59,1,0,52795.56,1
4431,15654379,Imran ,Syamsul,588,Kelantan,Male,59,4,0,2,1,27435.41,1
4432,15783629,Dwi,Zara,616,Kelantan,Female,42,6,117899.95,2,0,150266.81,0
4433,15751193,Tariq ,Amin,621,Kelantan,Male,33,4,0,2,1,40299.23,1
4434,15724099,Imran ,Fauzi ,674,Kelantan,Male,26,6,166257.96,1,1,149369.41,1
4435,15568429,Lela,Hawa,633,Johor,Female,46,3,0,2,0,120250.58,1
4436,15648967,Dania,Asha ,698,Johor,Female,64,1,169362.43,1,0,84760.32,1
4437,15664498,Daud ,Zaid,508,Pahang,Male,26,7,205962,1,0,156424.4,1
4438,15779522,Tia,Fiza,736,Pahang,Female,24,0,0,2,0,109355.73,1
4439,15583850,Jamil ,Ramli ,672,Johor,Male,68,0,126061.51,2,1,184936.77,1
4440,15696539,Zara,Nisha,613,Johor,Female,21,7,105627.95,1,1,36560.51,1
4441,15760121,Daniel,Lutfi ,712,Selangor,Male,32,9,100606.02,1,0,165693.06,1
4442,15628279,Zara,Ella,624,Johor,Female,38,3,0,2,1,163666.85,1
4443,15766163,Amin,Khairul,676,Pahang,Male,38,1,0,2,1,35644.79,0
4444,15566467,Salma,Hiza,683,Selangor,Female,32,0,138171.1,2,1,188203.58,1
4445,15639049,Dania,Zainab,489,Kelantan,Female,31,7,139395.08,1,1,6120.84,0
4446,15736413,Tariq ,Lutfi ,739,Pahang,Male,29,1,0,2,1,164484.78,1
4447,15634815,Latifa,Zainab,701,Kelantan,Female,37,3,0,2,1,164268.28,1
4448,15716381,Dania,Lela,666,Kelantan,Female,50,7,109062.28,1,1,140136.1,1
4449,15708162,Asha ,Salma,565,Selangor,Female,40,1,89994.71,2,1,121084.27,0
4450,15569364,Lutfi ,Rafi,666,Pahang,Male,36,3,0,2,0,35156.54,1
4451,15791191,Syamsul,Amin,633,Kelantan,Male,59,2,103996.74,1,1,103159.11,1
4452,15621205,Daniel,Syamsul,578,Pahang,Male,34,4,175111.11,1,1,74858.3,1
4453,15704788,Dwi,Hawa,812,Selangor,Female,49,8,66079.45,2,0,91556.57,0
4454,15775756,Sadiq ,Sadiq ,809,Selangor,Male,33,8,148055.74,1,0,199203.21,0
4455,15641312,Amin,Sadiq ,615,Pahang,Male,36,6,0,1,1,27011.8,1
4456,15782531,Zara,Lela,684,Pahang,Female,31,8,0,2,0,188637.05,1
4457,15724428,Ramzi ,Lutfi ,544,Selangor,Male,40,8,0,2,0,61581.2,1
4458,15743617,Amri,Ramzi ,713,Johor,Male,47,1,95994.98,1,0,197529.23,1
4459,15585839,Sadiq ,Syamsul,633,Selangor,Male,37,2,0,2,0,182258.17,1
4460,15658158,Lela,Fiza,672,Johor,Female,23,10,110741.56,1,0,80778.5,1
4461,15637678,Daniel,Rafi,661,Johor,Male,35,5,0,1,0,155394.52,1
4462,15701809,Nisha,Rose,749,Johor,Female,28,3,0,1,0,3408.7,1
4463,15676937,Ella,Latifa,635,Pahang,Female,32,8,0,2,1,19367.98,1
4464,15778975,Nisha,Latifa,850,Kelantan,Female,70,1,96947.58,3,0,62282.99,1
4465,15710375,Rafi,Jamil ,641,Kelantan,Male,41,6,0,2,0,65396.79,1
4466,15579914,Lutfi ,Amri,633,Kelantan,Male,30,2,109786.82,2,1,139712.81,1
4467,15595160,Zaid,Daud ,413,Johor,Male,35,2,0,2,1,60972.84,1
4468,15595391,Lutfi ,Zaid,538,Johor,Male,31,1,0,2,0,1375.46,1
4469,15630363,Fiza,Nisha,437,Pahang,Female,39,0,102721.49,1,0,22191.82,0
4470,15692443,Ramli ,Ramli ,612,Selangor,Male,33,5,69478.57,1,0,8973.67,1
4471,15593795,Samima,Latifa,516,Kelantan,Female,53,1,156674.2,1,0,118502.34,1
4472,15642824,Tia,Elsa,826,Kelantan,Female,56,8,174506.1,2,1,161802.82,0
4473,15683524,Zara,Rose,660,Pahang,Female,23,6,166070.48,2,0,90494.72,0
4474,15713532,Lela,Zara,646,Johor,Female,29,4,105957.44,1,0,15470.91,1
4475,15719827,Amin,Tariq ,767,Kelantan,Male,36,3,0,1,0,65147.27,0
4476,15578435,Lutfi ,Hasan ,640,Kelantan,Male,40,8,110340.68,1,1,157886.6,1
4477,15723028,Fauzi ,Ramli ,778,Pahang,Male,33,1,0,2,0,85439.73,1
4478,15595609,Rafi,Khairul,679,Kelantan,Male,52,9,135870.01,2,0,54038.62,0
4479,15622443,Ghani ,Zaid,549,Selangor,Male,31,4,0,2,1,25684.85,0
4480,15579112,Amri,Abu,598,Kelantan,Male,47,2,0,2,1,186116.54,1
4481,15648479,Fiza,Ella,655,Kelantan,Female,45,0,0,2,0,166830.71,1
4482,15659234,Daniel,Rafi,494,Selangor,Male,30,3,85704.95,1,1,27886.06,0
4483,15811970,Rose,Lela,653,Kelantan,Female,42,1,0,2,1,5768.32,1
4484,15774192,Nisha,Rose,539,Pahang,Female,38,8,105435.74,1,0,80575.44,0
4485,15595136,Lela,Nisha,645,Johor,Female,37,1,0,2,1,68987.55,1
4486,15630580,Abu,Jamil ,751,Selangor,Male,34,9,108513.25,2,1,27097.82,1
4487,15660646,Umar ,Amri,528,Kelantan,Male,35,3,156687.1,1,0,199320.77,1
4488,15614365,Jamil ,Amri,696,Pahang,Male,31,3,150604.52,1,0,5566.6,0
4489,15776128,Samima,Asha ,716,Kelantan,Female,44,6,155114.9,1,0,133871.83,0
4490,15787035,Tia,Hiza,602,Johor,Female,35,8,0,2,1,152843.53,1
4491,15792646,Asha ,Rose,647,Pahang,Female,64,1,91216,1,1,41800.18,1
4492,15726832,Syamsul,Daud ,850,Kelantan,Male,61,3,141784.02,1,1,92053.75,1
4493,15773260,Ella,Asha ,590,Kelantan,Female,32,0,127763.24,1,0,100717.54,1
4494,15624437,Hawa,Lela,825,Selangor,Female,32,1,0,2,1,42935.15,1
4495,15717138,Hasan ,Imran ,850,Pahang,Male,31,6,82613.56,2,0,149170.92,1
4496,15657317,Dwi,Salma,789,Pahang,Female,32,7,69423.52,1,0,107499.39,1
4497,15626948,Rose,Zainab,701,Pahang,Female,42,6,86167.82,1,0,153342.38,1
4498,15758901,Rose,Hawa,713,Kelantan,Female,47,1,0,1,0,107825.08,1
4499,15777759,Ramli ,Daud ,570,Kelantan,Male,30,2,131406.56,1,1,47952.45,1
4500,15773322,Mila,Fiza,536,Pahang,Female,44,4,121898.82,1,0,131007.18,0
4501,15697318,Imran ,Zaid,771,Pahang,Male,32,9,77487.2,1,0,33143.04,0
4502,15678916,Jolie,Samima,512,Kelantan,Female,75,2,0,1,0,123304.62,1
4503,15632118,Lutfi ,Amri,698,Kelantan,Male,45,5,164450.94,1,0,141970.02,1
4504,15788118,Ramli ,Rafi,656,Kelantan,Male,33,7,138705.02,2,0,37136.15,1
4505,15788930,Tariq ,Fauzi ,761,Selangor,Male,37,7,132730.17,1,0,199293.01,1
4506,15628583,Asha ,Zainab,709,Pahang,Female,30,5,0,2,1,161388.22,0
4507,15635177,Jolie,Bella,597,Pahang,Female,66,3,0,1,1,70532.53,1
4508,15587690,Jamil ,Lutfi ,592,Kelantan,Male,28,2,116498.22,1,0,144290.25,1
4509,15627630,Hiza,Nisha,599,Pahang,Female,41,1,0,2,0,96069.82,1
4510,15610930,Samima,Salma,572,Selangor,Female,35,1,139979.07,1,0,185662.84,1
4511,15657747,Rose,Zainab,611,Johor,Female,43,9,127216.31,2,1,17913.25,0
4512,15568006,Zainab,Tia,634,Pahang,Female,45,2,0,4,0,101039.53,1
4513,15751748,Jamil ,Amin,666,Kelantan,Male,51,2,148222.65,1,0,156953.54,0
4514,15722212,Mila,Bella,696,Kelantan,Female,41,8,0,2,0,28276.83,0
4515,15658670,Zainab,Salma,669,Kelantan,Female,38,8,0,2,0,84049.16,1
4516,15761654,Amin,Umar ,726,Johor,Male,30,8,134152.29,1,1,147822.44,1
4517,15812210,Hawa,Latifa,497,Pahang,Female,32,8,111537.23,4,1,9497.99,1
4518,15787051,Fiza,Nisha,750,Johor,Female,39,7,119565.92,1,0,87067.73,1
4519,15642991,Fiza,Tia,850,Pahang,Female,29,7,0,2,0,23237.25,1
4520,15713769,Khairul,Amin,617,Pahang,Male,38,7,0,1,1,27239.28,1
4521,15605826,Jamil ,Sadiq ,652,Kelantan,Male,46,10,121063.8,3,0,151481.86,1
4522,15648898,Rose,Hawa,560,Selangor,Female,27,7,124995.98,1,1,114669.79,1
4523,15705309,Daniel,Daniel,629,Kelantan,Male,39,5,0,2,0,116748.14,0
4524,15734202,Hiza,Latifa,660,Selangor,Female,52,4,86891.84,1,0,90877.76,1
4525,15658852,Imran ,Lutfi ,676,Selangor,Male,38,8,0,2,1,133692.88,1
4526,15612633,Syamsul,Ghani ,581,Johor,Male,43,9,78022.61,1,1,30662.91,0
4527,15604818,Daniel,Ghani ,798,Kelantan,Male,34,9,154495.79,1,0,191395.88,1
4528,15593900,Jamil ,Lutfi ,705,Johor,Male,38,1,189443.72,1,1,106648.58,0
4529,15624995,Asha ,Samima,714,Selangor,Female,31,6,152926.6,1,1,50899.91,1
4530,15570087,Ella,Rose,664,Pahang,Female,44,8,142989.69,1,1,115452.51,1
4531,15802617,Jamil ,Ramzi ,697,Johor,Male,43,7,115371.94,2,0,64139.1,1
4532,15656029,Zaid,Lutfi ,609,Kelantan,Male,37,6,0,2,1,22030.72,0
4533,15739194,Abu,Ramzi ,548,Selangor,Male,38,0,178056.54,2,0,38434.73,1
4534,15607275,Fauzi ,Umar ,850,Pahang,Male,39,6,206014.94,2,1,42774.84,0
4535,15629475,Sadiq ,Syamsul,656,Kelantan,Male,41,2,0,2,0,158973.77,1
4536,15635034,Ramli ,Abu,727,Kelantan,Male,37,9,101191.83,1,1,34551.35,1
4537,15756333,Elsa,Tia,642,Pahang,Female,55,7,0,2,1,101515.76,1
4538,15777436,Mila,Lela,710,Johor,Female,31,5,0,2,0,9561.73,1
4539,15676835,Jamil ,Daniel,710,Johor,Male,33,1,0,2,0,168313.17,1
4540,15574206,Lela,Bella,718,Selangor,Female,37,7,0,2,1,55100.09,1
4541,15613017,Amin,Fauzi ,586,Johor,Male,32,1,149814.54,1,0,31830.06,1
4542,15815131,Elsa,Latifa,617,Pahang,Female,36,7,115617.24,1,1,71519.4,1
4543,15585455,Sadiq ,Ghani ,630,Pahang,Male,28,9,0,2,0,32599.35,0
4544,15692929,Latifa,Elsa,791,Kelantan,Female,42,10,113657.41,2,1,139946.68,0
4545,15758081,Zaid,Ghani ,673,Pahang,Male,39,8,138160,1,1,110468.51,1
4546,15667476,Latifa,Dwi,477,Johor,Female,36,3,117700.86,1,0,74042,0
4547,15738248,Jolie,Rose,662,Selangor,Female,37,5,0,2,0,151871.84,1
4548,15672152,Lutfi ,Zaid,850,Johor,Male,37,9,122506.38,1,1,199693.84,0
4549,15673372,Fiza,Lela,635,Kelantan,Female,58,1,0,1,1,58907.08,1
4550,15587611,Lutfi ,Tariq ,537,Kelantan,Male,59,9,0,2,0,103799.77,0
4551,15803415,Asha ,Asha ,579,Kelantan,Female,39,3,166501.17,2,0,93835.64,1
4552,15715673,Hawa,Asha ,651,Kelantan,Female,46,4,89743.05,1,0,156425.57,1
4553,15655648,Zara,Fiza,610,Pahang,Female,25,2,0,2,0,123723.83,1
4554,15763613,Lutfi ,Rafi,581,Pahang,Male,30,1,0,2,0,199464.08,1
4555,15660385,Rafi,Zaid,592,Kelantan,Male,39,7,0,2,0,83084.33,1
4556,15733261,Mila,Tia,688,Pahang,Female,35,6,0,1,0,25488.43,1
4557,15796231,Zara,Latifa,681,Kelantan,Female,18,1,98894.39,1,1,9596.4,1
4558,15624866,Amri,Lutfi ,658,Kelantan,Male,37,3,168735.74,2,0,70370.24,0
4559,15623730,Daniel,Daniel,792,Johor,Male,34,1,0,1,1,86330.32,0
4560,15668248,Elsa,Zainab,528,Kelantan,Female,62,7,133201.17,1,0,168507.68,0
4561,15694518,Mila,Elsa,624,Pahang,Female,36,0,0,2,0,111605.9,1
4562,15638028,Tariq ,Jamil ,562,Johor,Male,31,4,127237.25,2,1,143317.42,0
4563,15795895,Rafi,Daud ,678,Selangor,Male,36,1,117864.85,2,0,27619.06,1
4564,15694376,Jolie,Bella,705,Kelantan,Female,64,3,153469.26,3,0,146573.66,0
4565,15669204,Daud ,Amri,650,Selangor,Male,23,4,93911.3,2,0,69055.45,1
4566,15773779,Dwi,Latifa,593,Johor,Female,46,2,76597.79,1,1,54453.72,1
4567,15580682,Ella,Hawa,652,Johor,Female,40,4,79927.36,2,1,33524.6,1
4568,15768530,Bella,Lela,554,Selangor,Female,27,4,0,2,1,135083.73,1
4569,15672875,Tariq ,Sadiq ,584,Johor,Male,32,8,40172.91,1,1,137439.34,1
4570,15617082,Sadiq ,Sadiq ,516,Johor,Male,33,7,115195.58,1,1,11205.5,1
4571,15760514,Zara,Latifa,789,Selangor,Female,43,9,116644.29,2,1,60176.1,1
4572,15761775,Ramzi ,Zaid,598,Pahang,Male,20,8,180293.84,2,1,29552.7,1
4573,15799964,Rose,Nisha,669,Selangor,Female,30,7,139872.81,1,0,188795.85,1
4574,15693906,Latifa,Dania,645,Pahang,Female,24,3,34547.82,1,1,11638.17,1
4575,15739514,Jolie,Hiza,659,Selangor,Female,32,9,0,2,1,93155.75,1
4576,15756926,Ghani ,Imran ,833,Pahang,Male,29,1,96462.25,2,1,48986.18,0
4577,15770984,Jolie,Rose,697,Johor,Female,40,7,130334.35,2,1,116951.1,0
4578,15703979,Hasan ,Abu,580,Pahang,Male,39,3,119688.81,1,0,137041.26,1
4579,15801821,Rafi,Lutfi ,691,Johor,Male,38,1,0,2,0,44653.5,0
4580,15711028,Umar ,Ramli ,534,Johor,Male,52,1,0,3,1,104035.41,1
4581,15791842,Fiza,Hiza,478,Selangor,Female,32,6,71187.24,1,1,110593.62,1
4582,15746127,Mila,Elsa,572,Kelantan,Female,47,2,0,2,0,36099.7,1
4583,15663625,Umar ,Khairul,501,Selangor,Male,37,4,0,2,0,12470.3,0
4584,15604891,Hawa,Bella,624,Selangor,Female,38,8,0,2,0,95403.41,1
4585,15589666,Elsa,Rose,595,Johor,Female,39,9,136422.41,1,1,151757.81,1
4586,15627881,Lutfi ,Jamil ,603,Kelantan,Male,30,8,0,2,1,47536.46,1
4587,15664895,Mila,Samima,602,Pahang,Female,25,0,0,2,1,101274.17,1
4588,15676094,Mila,Rose,500,Selangor,Female,34,6,0,1,1,140268.45,1
4589,15761720,Fauzi ,Lutfi ,422,Selangor,Male,41,6,153238.88,1,0,11663.09,1
4590,15611961,Tariq ,Lutfi ,615,Pahang,Male,35,7,0,2,0,150784.29,1
4591,15680167,Asha ,Lela,635,Kelantan,Female,78,6,47536.4,1,1,119400.08,1
4592,15762543,Ella,Ella,711,Selangor,Female,32,1,0,2,0,126188.42,1
4593,15658475,Abu,Zaid,834,Pahang,Male,36,8,142882.49,1,0,89983.02,1
4594,15779743,Zainab,Elsa,633,Pahang,Female,44,7,0,2,0,29761.29,1
4595,15661532,Bella,Dania,650,Kelantan,Female,31,1,160566.11,2,0,27073.81,0
4596,15782360,Daud ,Daniel,743,Kelantan,Male,65,2,131935.51,1,1,96399.67,1
4597,15767908,Lutfi ,Imran ,567,Johor,Male,38,6,127678.8,2,0,45422.89,0
4598,15677105,Tia,Latifa,706,Pahang,Female,46,4,105214.58,1,0,108699.59,1
4599,15641474,Amin,Umar ,638,Kelantan,Male,46,9,139859.54,1,0,38967.29,1
4600,15624451,Hawa,Hiza,641,Selangor,Female,38,3,0,2,0,116466.19,1
4601,15577985,Tia,Latifa,574,Kelantan,Female,34,5,112324.45,2,1,17993.43,1
4602,15571666,Zaid,Hasan ,642,Selangor,Male,30,8,134497.27,1,0,43250.54,0
4603,15783691,Asha ,Latifa,722,Selangor,Female,35,1,120171.58,1,0,125240.8,1
4604,15671172,Zaid,Daniel,623,Kelantan,Male,23,1,106012.2,2,1,191415.94,0
4605,15731760,Sadiq ,Zaid,681,Johor,Male,25,5,0,1,1,90860.97,0
4606,15585599,Dania,Elsa,530,Pahang,Female,34,8,0,2,1,141872.52,0
4607,15784958,Jolie,Dania,797,Pahang,Female,55,10,0,4,1,49418.87,1
4608,15734524,Zaid,Syamsul,653,Johor,Male,51,3,0,1,0,170426.65,1
4609,15614103,Amri,Daniel,850,Kelantan,Male,42,8,119839.69,1,1,51016.02,0
4610,15794895,Abu,Amri,581,Selangor,Male,34,1,0,2,1,81175.25,0
4611,15772381,Rafi,Ramli ,589,Johor,Male,38,8,92219.21,1,0,99106.97,1
4612,15710553,Fauzi ,Sadiq ,555,Kelantan,Male,48,3,142055.41,2,1,79134.78,0
4613,15649292,Mila,Nisha,748,Johor,Female,49,7,29602.08,1,0,163550.58,0
4614,15792565,Lela,Nisha,745,Johor,Female,46,7,0,2,1,67769.94,1
4615,15718245,Tariq ,Fauzi ,730,Kelantan,Male,34,1,0,2,1,126592.01,1
4616,15703117,Dwi,Jolie,565,Pahang,Female,44,1,0,2,1,89602.81,0
4617,15758136,Rafi,Lutfi ,778,Kelantan,Male,37,3,141803.77,1,1,179421.84,0
4618,15799932,Amin,Syamsul,812,Pahang,Male,24,10,0,2,1,156906.15,1
4619,15633516,Lutfi ,Fauzi ,526,Johor,Male,42,1,0,1,1,168486.02,0
4620,15622532,Fiza,Hiza,708,Selangor,Female,47,0,126589.12,2,1,132730.07,0
4621,15798960,Abu,Daniel,680,Johor,Male,33,2,108393.35,1,1,39057.67,0
4622,15698664,Fauzi ,Ramli ,567,Kelantan,Male,43,2,115643.58,2,0,174606.35,0
4623,15703614,Daud ,Ramzi ,564,Kelantan,Male,48,5,132876.23,1,0,79259.77,1
4624,15699195,Fiza,Fiza,709,Kelantan,Female,24,3,110949.41,1,1,168515.61,1
4625,15710543,Fauzi ,Ghani ,629,Kelantan,Male,46,1,130666.2,1,1,161125.67,1
